fuzzy_name	season	compound_mean_mean	compound_mean_std	user_count	Player	From	To	Pos_x	Ht	Wt	Birth Date	Colleges	Race	Rk	Pos_y	Age	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRBP	ASTP	STLP	BLKP	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	Tm	FG	FGA	FG%	3P	3PA	ThreePP	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PPG	year	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	experience	youth	oldness	white_black_diff	height_dummies
anthony davis	2016	0.1662574279354603	0.41925627973749674	370	anthony davis	2013	2018	F-C	82	253	11-Mar-93	University of Kentucky	B	100	C	23	75	2708	27.5	0.58	0.08800000000000001	0.424	6.7	27.9	17.2	11.1	1.7	5.1	9.1	32.6	5.9	5.1	11.0	0.195	1.4	2.3	3.7	3.9	NOP	10.3	20.3	0.505	0.5	1.8	0.299	9.7	18.6	0.524	0.518	6.9	8.6	0.802	2.3	9.5	11.8	2.1	1.3	2.2	2.4	2.2	28.0	2017	34	1250247	58.2	34.9	0.66	4	3.381465517241381	0.0	23.300000000000004	tall
anthony davis	2017	0.16352098990903657	0.41400269319348937	785	anthony davis	2013	2018	F-C	82	253	11-Mar-93	University of Kentucky	B	122	PF	24	75	2727	28.9	0.612	0.111	0.409	7.7	24.8	16.5	10.8	2.0	5.6	8.6	30.0	8.8	4.9	13.7	0.24100000000000002	2.8	2.3	5.2	4.9	NOP	10.4	19.5	0.534	0.7	2.2	0.34	9.7	17.3	0.5579999999999999	0.552	6.6	8.0	0.828	2.5	8.6	11.1	2.3	1.5	2.6	2.2	2.1	28.1	2018	48	1250247	58.2	34.9	0.66	5	2.381465517241381	0.0	23.300000000000004	tall
anthony tolliver	2015	0.1607205357142857	0.40994295014507465	56	anthony tolliver	2009	2018	F-C	80	240	1-Jun-85	Creighton University	B	428	PF	30	72	1341	10.2	0.5429999999999999	0.8190000000000001	0.142	3.1	16.1	9.3	5.6	1.0	0.9	7.4	12.4	1.5	1.3	2.8	0.1	0.0	0.0	0.0	0.7	DET	1.8	4.6	0.386	1.4	3.8	0.36	0.4	0.8	0.5	0.5329999999999999	0.4	0.7	0.617	0.5	2.6	3.2	0.7	0.4	0.2	0.4	1.2	5.3	2016	44	4296731	69.9	22.4	0.3726	7	0.0	3.618534482758619	47.50000000000001	tall
anthony tolliver	2016	0.1607205357142857	0.40994295014507465	56	anthony tolliver	2009	2018	F-C	80	240	1-Jun-85	Creighton University	B	431	PF	31	65	1477	11.1	0.595	0.655	0.23399999999999999	4.0	14.4	9.3	7.7	1.2	1.2	12.6	13.6	1.5	0.8	2.3	0.075	0.2	-0.7	-0.4	0.6	SAC	2.4	5.4	0.442	1.4	3.5	0.391	1.0	1.9	0.537	0.57	0.9	1.3	0.7440000000000001	0.8	2.9	3.6	1.2	0.5	0.3	0.9	1.7	7.1	2017	32	2242542	66.2	7.1	0.2369	8	0.0	4.618534482758619	59.1	tall
anthony tolliver	2017	0.17394796825396824	0.41783035990850453	105	anthony tolliver	2009	2018	F-C	80	240	1-Jun-85	Creighton University	B	482	PF	32	79	1757	13.9	0.6629999999999999	0.773	0.282	3.1	12.3	7.6	7.5	0.9	1.1	9.9	14.8	3.8	1.5	5.3	0.146	2.3	-0.8	1.5	1.5	DET	2.8	6.0	0.46399999999999997	2.0	4.6	0.436	0.8	1.4	0.561	0.632	1.3	1.7	0.797	0.6	2.4	3.1	1.1	0.4	0.3	0.7	1.8	8.9	2018	39	4296731	69.9	22.4	0.3726	9	0.0	5.618534482758619	47.50000000000001	tall
antonio blakeney	2017	0.16484818604695864	0.43739471335099395	1051	antonio blakeney	2018	2018	G	76	197	4-Oct-96	Louisiana State University	B	51	SG	21	19	314	10.1	0.47100000000000003	0.364	0.273	1.3	10.3	5.6	10.1	1.1	0.3	6.4	23.7	-0.2	0.1	0.0	-0.006	-3.2	-3.6	-6.8	-0.4	CHI	2.8	7.5	0.371	0.8	2.7	0.28800000000000003	2.0	4.8	0.418	0.423	1.6	2.1	0.769	0.2	1.5	1.7	1.1	0.4	0.1	0.6	1.0	7.9	2018	27	9528396	66.3	16.9	0.5296	0	5.381465517241381	0.0	49.4	medium
aron baynes	2015	0.07578521568627454	0.4451551535729597	85	aron baynes	2013	2018	C	82	260	9-Dec-86	Washington State University	W	40	C	29	81	1233	17.8	0.563	0.005	0.43	11.9	22.5	17.0	6.6	0.9	3.2	12.8	18.5	2.4	1.7	4.1	0.158	-1.3	1.1	-0.2	0.6	DET	2.4	4.7	0.505	0.0	0.0	0.0	2.4	4.7	0.508	0.505	1.6	2.0	0.764	1.7	3.0	4.7	0.6	0.3	0.6	0.8	1.9	6.3	2016	44	4296731	69.9	22.4	0.3726	3	0.0	2.618534482758619	47.50000000000001	tall
aron baynes	2016	0.07578521568627454	0.4451551535729597	85	aron baynes	2013	2018	C	82	260	9-Dec-86	Washington State University	W	34	C	30	75	1163	13.1	0.57	0.0	0.337	10.0	21.6	15.6	3.9	0.7	2.8	13.5	14.1	1.4	1.5	3.0	0.12300000000000001	-2.9	1.1	-1.8	0.1	DET	1.9	3.7	0.513	0.0	0.0	0.3191177829099309	1.9	3.7	0.513	0.513	1.1	1.3	0.84	1.5	3.0	4.4	0.4	0.2	0.5	0.7	2.2	4.9	2017	37	4296731	69.9	22.4	0.3726	4	0.0	3.618534482758619	47.50000000000001	tall
aron baynes	2017	0.16636090797873646	0.41090266769815526	639	aron baynes	2013	2018	C	82	260	9-Dec-86	Washington State University	W	35	C	31	81	1485	12.1	0.502	0.047	0.175	9.7	22.1	16.0	9.6	0.7	2.9	14.3	16.8	0.5	2.5	3.0	0.09699999999999999	-3.8	2.1	-1.7	0.1	BOS	2.6	5.5	0.47100000000000003	0.0	0.3	0.14300000000000002	2.6	5.2	0.48700000000000004	0.474	0.7	1.0	0.7559999999999999	1.6	3.8	5.4	1.1	0.3	0.6	1.0	2.5	6.0	2018	55	4728844	77.3	8.0	0.3815	5	0.0	4.618534482758619	69.3	tall
arron afflalo	2015	-0.14861996212121215	0.43349546413947687	88	arron afflalo	2008	2018	G	77	210	15-Oct-85	University of California, Los Angeles	B	4	SG	30	71	2371	10.9	0.531	0.298	0.16399999999999998	1.1	11.0	6.1	9.9	0.5	0.3	8.7	17.9	1.8	0.9	2.7	0.055	-0.6	-1.8	-2.4	-0.2	NYK	5.0	11.3	0.44299999999999995	1.3	3.4	0.382	3.7	7.9	0.469	0.5	1.5	1.8	0.84	0.3	3.4	3.7	2.0	0.4	0.1	1.2	2.0	12.8	2016	32	20031443	58.7	17.1	0.772	8	0.0	3.618534482758619	41.6	medium
arron afflalo	2016	-0.14861996212121215	0.43349546413947687	88	arron afflalo	2008	2018	G	77	210	15-Oct-85	University of California, Los Angeles	B	4	SG	31	61	1580	8.9	0.5589999999999999	0.36	0.221	0.7	8.4	4.6	7.4	0.7	0.3	8.4	14.4	1.2	0.2	1.4	0.043	-1.4	-2.1	-3.5	-0.6	SAC	3.0	6.9	0.44	1.0	2.5	0.41100000000000003	2.0	4.4	0.457	0.514	1.4	1.5	0.892	0.1	1.9	2.0	1.3	0.3	0.1	0.7	1.7	8.4	2017	32	2242542	66.2	7.1	0.2369	9	0.0	4.618534482758619	59.1	medium
arron afflalo	2017	-0.08834675615212526	0.4624342449023432	149	arron afflalo	2008	2018	G	77	210	15-Oct-85	University of California, Los Angeles	B	5	SG	32	53	682	5.8	0.516	0.43200000000000005	0.16	0.6	10.1	5.3	6.2	0.3	1.1	10.8	12.5	-0.1	0.2	0.1	0.009000000000000001	-4.1	-1.8	-5.8	-0.7	ORL	1.2	3.1	0.401	0.5	1.3	0.386	0.7	1.7	0.413	0.485	0.4	0.5	0.846	0.1	1.2	1.2	0.6	0.1	0.2	0.4	1.1	3.4	2018	25	2328508	71.2	16.3	0.2464	10	0.0	5.618534482758619	54.900000000000006	medium
austin rivers	2015	0.13786902799172637	0.42745827304128364	548	austin rivers	2013	2018	G	76	200	1-Aug-92	Duke University	M	372	SG	23	67	1464	11.1	0.523	0.359	0.225	1.7	7.9	4.8	10.6	1.6	0.5	9.7	19.4	0.6	1.3	1.9	0.063	-1.2	-1.0	-2.2	-0.1	LAC	3.4	7.7	0.43799999999999994	0.9	2.8	0.335	2.4	4.9	0.495	0.498	1.2	1.7	0.6809999999999999	0.3	1.6	1.9	1.5	0.7	0.1	0.9	2.0	8.9	2016	53	13189366	55.0	6.7	0.4802	3	3.381465517241381	0.0	48.3	medium
austin rivers	2016	0.13786902799172637	0.42745827304128364	548	austin rivers	2013	2018	G	76	200	1-Aug-92	Duke University	M	376	SG	24	74	2054	11.4	0.545	0.409	0.261	1.1	7.5	4.4	15.0	1.2	0.4	12.4	20.3	1.2	1.3	2.5	0.059000000000000004	-0.1	-1.5	-1.6	0.2	LAC	4.4	9.9	0.442	1.5	4.0	0.371	2.9	5.8	0.491	0.518	1.8	2.6	0.691	0.3	1.9	2.2	2.8	0.6	0.1	1.6	2.5	12.0	2017	51	13189366	55.0	6.7	0.4802	4	2.381465517241381	0.0	48.3	medium
austin rivers	2017	0.08960329822939281	0.4250461751033561	893	austin rivers	2013	2018	G	76	200	1-Aug-92	Duke University	M	428	SG	25	61	2057	12.6	0.526	0.447	0.198	1.5	6.2	3.9	17.5	1.7	0.6	11.1	20.6	1.4	1.0	2.4	0.055999999999999994	0.8	-1.7	-0.9	0.6	LAC	5.6	13.2	0.424	2.2	5.9	0.37799999999999995	3.4	7.3	0.461	0.508	1.7	2.6	0.642	0.4	1.9	2.4	4.0	1.2	0.3	1.8	2.5	15.1	2018	35	13189366	55.0	6.7	0.4802	5	1.3814655172413808	0.0	48.3	medium
avery bradley	2015	0.21501804943754552	0.4089730835721846	354	avery bradley	2011	2018	G	74	180	26-Nov-90	University of Texas at Austin	B	59	SG	25	76	2536	13.2	0.5379999999999999	0.39899999999999997	0.121	2.0	7.3	4.6	9.8	2.2	0.6	9.2	19.8	2.0	2.8	4.8	0.09	0.5	-0.3	0.2	1.4	BOS	6.0	13.4	0.447	1.9	5.4	0.361	4.1	8.1	0.505	0.52	1.3	1.6	0.78	0.6	2.3	2.9	2.1	1.5	0.3	1.4	2.2	15.2	2016	48	4728844	77.3	8.0	0.3815	5	1.3814655172413808	0.0	69.3	medium
avery bradley	2016	0.2137550611654915	0.40807656568298767	364	avery bradley	2011	2018	G	74	180	26-Nov-90	University of Texas at Austin	B	55	SG	26	55	1835	14.4	0.5479999999999999	0.35700000000000004	0.12	4.0	16.2	10.1	11.0	1.8	0.5	9.7	21.9	1.1	2.0	3.1	0.081	-0.2	-0.4	-0.5	0.7	BOS	6.5	14.1	0.46299999999999997	2.0	5.0	0.39	4.6	9.1	0.504	0.5329999999999999	1.2	1.7	0.731	1.2	4.9	6.1	2.2	1.2	0.2	1.6	2.6	16.3	2017	53	4728844	77.3	8.0	0.3815	6	0.3814655172413808	0.0	69.3	medium
avery bradley	2017	0.15905257106644932	0.41044658775468	526	avery bradley	2011	2018	G	74	180	26-Nov-90	University of Texas at Austin	B	61	SG	27	46	1433	9.6	0.496	0.325	0.131	1.7	7.3	4.5	10.4	1.8	0.5	13.3	23.5	-1.4	1.2	-0.2	-0.006999999999999999	-2.8	-1.4	-4.2	-0.8	DET	5.6	13.6	0.414	1.6	4.4	0.369	4.0	9.2	0.436	0.474	1.4	1.8	0.768	0.5	2.0	2.5	2.0	1.1	0.2	2.2	2.0	14.3	2018	39	4296731	69.9	22.4	0.3726	7	0.0	0.6185344827586192	47.50000000000001	medium
bam adebayo	2017	0.24859657738959634	0.4015665143388398	313	bam adebayo	2018	2018	C-F	82	243	18-Jul-97	University of Kentucky	B	4	C	20	69	1368	15.7	0.57	0.021	0.526	9.7	21.6	15.6	11.0	1.2	2.5	13.6	15.9	2.3	1.9	4.2	0.14800000000000002	-1.6	1.8	0.2	0.8	MIA	2.5	4.9	0.512	0.0	0.1	0.0	2.5	4.8	0.523	0.512	1.9	2.6	0.721	1.7	3.8	5.5	1.5	0.5	0.6	1.0	2.0	6.9	2018	44	5926955	71.1	21.4	0.2956	0	6.381465517241381	0.0	49.699999999999996	tall
ben mclemore	2015	0.24444804444444443	0.37525890566888853	75	ben mclemore	2014	2018	G	77	195	11-Feb-93	University of Kansas	B	294	SG	22	68	1443	8.6	0.531	0.40700000000000003	0.226	2.6	8.5	5.6	7.9	1.7	0.6	16.5	17.6	-0.4	0.7	0.3	0.01	-2.0	-1.2	-3.2	-0.4	SAC	2.9	6.7	0.429	1.0	2.7	0.36200000000000004	1.9	4.0	0.474	0.502	1.1	1.5	0.718	0.5	1.7	2.2	1.2	0.8	0.1	1.5	2.1	7.8	2016	33	2242542	66.2	7.1	0.2369	2	4.381465517241381	0.0	59.1	medium
ben mclemore	2016	0.24444804444444443	0.37525890566888853	75	ben mclemore	2014	2018	G	77	195	11-Feb-93	University of Kansas	B	295	SG	23	61	1176	9.8	0.5379999999999999	0.406	0.222	1.9	10.7	6.3	6.9	1.2	0.5	11.9	20.1	-0.1	0.5	0.4	0.015	-2.2	-2.7	-4.9	-0.9	SAC	3.0	6.9	0.43	1.1	2.8	0.382	1.9	4.1	0.462	0.507	1.1	1.5	0.753	0.3	1.8	2.1	0.8	0.5	0.1	1.0	1.8	8.1	2017	32	2242542	66.2	7.1	0.2369	3	3.381465517241381	0.0	59.1	medium
ben mclemore	2017	0.0877667753120666	0.4151709877438945	103	ben mclemore	2014	2018	G	77	195	11-Feb-93	University of Kansas	B	331	SG	24	56	1091	9.7	0.526	0.426	0.172	3.5	11.4	7.4	7.5	1.8	1.3	13.2	19.0	-0.2	0.7	0.5	0.023	-2.1	-1.4	-3.6	-0.4	MEM	2.8	6.7	0.42100000000000004	1.0	2.8	0.34600000000000003	1.8	3.8	0.47700000000000004	0.495	0.9	1.1	0.828	0.6	1.9	2.5	0.9	0.7	0.3	1.1	2.5	7.5	2018	22	1341339	47.2	46.6	0.2763	4	2.381465517241381	0.0	0.6000000000000014	medium
ben simmons	2017	0.1633758922993343	0.3872376422087002	1755	ben simmons	2018	2018	G-F	82	230	20-Jul-96	Louisiana State University	M	450	PG	21	81	2732	20.0	0.557	0.011000000000000001	0.342	5.9	19.5	13.0	37.4	2.5	2.1	19.5	22.3	4.2	5.0	9.2	0.162	1.0	3.6	4.6	4.6	PHI	6.7	12.3	0.545	0.0	0.1	0.0	6.7	12.2	0.551	0.545	2.4	4.2	0.56	1.8	6.3	8.1	8.2	1.7	0.9	3.4	2.6	15.8	2018	52	6047721	67.5	20.9	0.6691	0	5.381465517241381	0.0	46.6	tall
bismack biyombo	2015	0.16183266214864517	0.4272201905415529	223	bismack biyombo	2012	2018	C-F	81	255	28-Aug-92		B	47	C	23	82	1808	14.9	0.586	0.003	0.785	11.7	29.5	20.8	2.4	0.5	6.1	15.5	11.5	2.8	3.1	5.9	0.156	-2.4	2.3	-0.1	0.9	TOR	1.9	3.5	0.542	0.0	0.0	0.0	1.9	3.5	0.544	0.542	1.7	2.8	0.628	2.2	5.8	8.0	0.4	0.2	1.6	0.9	2.7	5.5	2016	56	5900000	47.7	8.9	0.37	4	3.381465517241381	0.0	38.800000000000004	tall
bismack biyombo	2016	0.16290439133548154	0.4265629098816928	224	bismack biyombo	2012	2018	C-F	81	255	28-Aug-92		B	46	C	24	81	1793	12.2	0.546	0.0	0.69	9.3	25.6	17.2	6.0	0.7	4.1	17.7	13.2	0.8	2.1	2.9	0.077	-4.2	2.0	-2.2	-0.1	ORL	2.2	4.2	0.528	0.0	0.0	0.3191177829099309	2.2	4.2	0.528	0.528	1.5	2.9	0.534	1.9	5.1	7.0	0.9	0.3	1.1	1.2	2.5	6.0	2017	29	2328508	71.2	16.3	0.2464	5	2.381465517241381	0.0	54.900000000000006	tall
bismack biyombo	2017	0.13571681699346408	0.40249297423353764	255	bismack biyombo	2012	2018	C-F	81	255	28-Aug-92		B	48	C	25	82	1495	14.1	0.556	0.003	0.446	10.5	24.0	17.2	6.5	0.7	5.1	16.6	14.9	1.1	1.8	2.9	0.094	-3.7	2.1	-1.6	0.2	ORL	2.2	4.3	0.52	0.0	0.0	0.0	2.2	4.3	0.521	0.52	1.2	1.9	0.65	1.8	4.0	5.7	0.8	0.3	1.2	1.0	1.9	5.7	2018	25	2328508	71.2	16.3	0.2464	6	1.3814655172413808	0.0	54.900000000000006	tall
blake griffin	2015	0.1272044762217837	0.4448890804059864	676	blake griffin	2011	2018	F	82	251	16-Mar-89	University of Oklahoma	M	171	PF	26	35	1170	22.1	0.544	0.03	0.322	4.8	22.3	13.7	27.2	1.2	1.1	10.8	29.8	2.2	1.6	3.8	0.156	1.7	1.6	3.3	1.6	LAC	8.6	17.2	0.499	0.2	0.5	0.33299999999999996	8.4	16.7	0.504	0.504	4.0	5.5	0.727	1.5	6.9	8.4	4.9	0.8	0.5	2.4	2.7	21.4	2016	53	13189366	55.0	6.7	0.4802	5	0.3814655172413808	0.0	48.3	tall
blake griffin	2016	0.12778220574712618	0.4429819556329682	700	blake griffin	2011	2018	F	82	251	16-Mar-89	University of Oklahoma	M	168	PF	27	61	2076	22.6	0.569	0.11599999999999999	0.434	6.2	20.2	13.4	24.5	1.4	0.9	10.9	28.0	5.4	2.4	7.7	0.179	3.2	1.3	4.4	3.4	LAC	7.9	15.9	0.493	0.6	1.9	0.336	7.2	14.1	0.514	0.513	5.2	6.9	0.76	1.8	6.3	8.1	4.9	0.9	0.4	2.3	2.6	21.6	2017	51	13189366	55.0	6.7	0.4802	6	0.0	0.6185344827586192	48.3	tall
blake griffin	2017	0.12027877670844614	0.4307223393743935	1331	blake griffin	2011	2018	F	82	251	16-Mar-89	University of Oklahoma	M	191	PF	28	58	1970	19.6	0.544	0.32299999999999995	0.331	4.1	19.8	12.0	28.1	1.0	0.8	12.6	28.9	3.2	1.8	4.9	0.12	2.9	-0.1	2.8	2.4	LAC	7.5	17.2	0.43799999999999994	1.9	5.6	0.345	5.6	11.6	0.48200000000000004	0.493	4.5	5.7	0.785	1.3	6.1	7.4	5.8	0.7	0.3	2.8	2.4	21.4	2018	35	13189366	55.0	6.7	0.4802	7	0.0	1.6185344827586192	48.3	tall
boban marjanovic	2015	0.14608316080379494	0.4165263524999696	532	boban marjanovic	2016	2018	C	87	290	15-Aug-88		W	278	C	27	54	508	27.7	0.662	0.0	0.655	16.9	26.2	21.7	6.6	1.2	3.5	11.5	22.8	2.3	1.2	3.4	0.325	2.7	0.9	3.6	0.7	SAS	1.9	3.2	0.603	0.0	0.0	0.3191177829099309	1.9	3.2	0.603	0.603	1.6	2.1	0.763	1.4	2.2	3.6	0.4	0.2	0.4	0.5	1.0	5.5	2016	67	2332345	80.1	6.7	0.1349	0	0.0	0.6185344827586192	73.39999999999999	tall
boban marjanovic	2016	0.14608316080379494	0.4165263524999696	532	boban marjanovic	2016	2018	C	87	290	15-Aug-88		W	282	C	28	35	293	29.6	0.606	0.0	0.439	16.5	32.5	24.2	5.3	1.0	3.4	6.0	25.3	1.2	0.5	1.7	0.28	1.0	-0.9	0.1	0.2	DET	2.1	3.8	0.545	0.0	0.0	0.3191177829099309	2.1	3.8	0.545	0.545	1.3	1.7	0.81	1.3	2.4	3.7	0.3	0.2	0.3	0.3	0.7	5.5	2017	37	4296731	69.9	22.4	0.3726	1	0.0	1.6185344827586192	47.50000000000001	tall
boban marjanovic	2017	0.16889636994859772	0.4114359335139751	952	boban marjanovic	2016	2018	C	87	290	15-Aug-88		W	313	C	29	39	337	26.0	0.616	0.0	0.655	15.7	31.4	23.5	11.2	1.5	2.8	15.9	29.4	1.0	0.5	1.5	0.215	-0.3	-0.3	-0.6	0.1	LAC	2.0	3.8	0.534	0.0	0.0	0.3191177829099309	2.0	3.8	0.534	0.534	2.0	2.5	0.794	1.2	2.5	3.7	0.6	0.3	0.3	0.9	1.3	6.0	2018	35	13189366	55.0	6.7	0.4802	2	0.0	2.618534482758619	48.3	tall
bobby brown	2017	0.059203194444444454	0.36802332455728665	108	bobby brown	2009	2018	G	74	175	24-Sep-84	California State University, Fullerton	B	69	PG	33	20	115	5.5	0.425	0.69	0.034	0.0	6.8	3.4	15.0	1.7	0.0	13.3	26.1	-0.3	0.1	-0.2	-0.08	-5.0	-4.2	-9.3	-0.2	HOU	1.0	2.9	0.32799999999999996	0.6	2.0	0.275	0.4	0.9	0.444	0.42200000000000004	0.1	0.1	0.5	0.0	0.4	0.4	0.6	0.2	0.0	0.5	0.3	2.5	2018	65	6482592	65.7	17.2	0.124	9	0.0	6.618534482758619	48.5	medium
bobby portis	2015	0.13198571428571435	0.4438573174794747	77	bobby portis	2016	2018	F	83	230	10-Feb-95	University of Arkansas	B	359	PF	20	62	1102	13.8	0.469	0.11900000000000001	0.151	12.0	20.0	16.1	7.5	1.1	1.5	10.4	20.7	0.3	1.3	1.5	0.066	-2.4	-0.9	-3.3	-0.4	CHI	3.0	7.0	0.42700000000000005	0.3	0.8	0.308	2.7	6.2	0.44299999999999995	0.445	0.8	1.1	0.727	2.0	3.5	5.4	0.8	0.4	0.4	0.9	1.6	7.0	2016	42	9528396	66.3	16.9	0.5296	0	6.381465517241381	0.0	49.4	tall
bobby portis	2016	0.13198571428571435	0.4438573174794747	77	bobby portis	2016	2018	F	83	230	10-Feb-95	University of Arkansas	B	362	PF	21	64	1000	14.9	0.545	0.256	0.157	8.0	24.0	16.0	5.7	0.8	0.9	8.4	19.1	1.1	1.2	2.4	0.114	-1.6	-1.5	-3.0	-0.3	CHI	2.9	5.9	0.488	0.5	1.5	0.33299999999999996	2.4	4.4	0.541	0.531	0.6	0.9	0.6609999999999999	1.2	3.5	4.6	0.5	0.3	0.2	0.6	1.5	6.8	2017	41	9528396	66.3	16.9	0.5296	1	5.381465517241381	0.0	49.4	tall
bobby portis	2017	0.04633427763992279	0.42742773038887577	403	bobby portis	2016	2018	F	83	230	10-Feb-95	University of Arkansas	B	410	PF	22	73	1643	19.7	0.5479999999999999	0.275	0.192	10.0	23.0	16.2	13.2	1.5	1.3	10.5	26.0	2.0	1.5	3.5	0.10099999999999999	1.0	-0.6	0.3	1.0	CHI	5.2	11.1	0.47100000000000003	1.1	3.1	0.359	4.1	8.1	0.514	0.52	1.6	2.1	0.769	2.2	4.6	6.8	1.7	0.7	0.3	1.4	1.8	13.2	2018	27	9528396	66.3	16.9	0.5296	2	4.381465517241381	0.0	49.4	tall
bojan bogdanovic	2015	0.24517231652661062	0.4554245673484905	85	bojan bogdanovic	2015	2018	G-F	80	216	18-Apr-89		W	53	SF	26	79	2115	10.7	0.55	0.451	0.17600000000000002	1.9	11.8	6.8	7.3	0.7	0.2	12.5	19.4	0.9	0.0	0.9	0.021	-0.5	-2.9	-3.4	-0.8	BRK	4.1	9.5	0.433	1.6	4.3	0.382	2.5	5.2	0.474	0.519	1.4	1.7	0.833	0.5	2.8	3.2	1.3	0.4	0.1	1.5	1.5	11.2	2016	21	20031443	58.7	17.1	0.6183	1	0.3814655172413808	0.0	41.6	tall
bojan bogdanovic	2016	0.20673144698085416	0.45749598150081644	97	bojan bogdanovic	2015	2018	G-F	80	216	18-Apr-89		W	50	SF	27	81	2083	13.5	0.585	0.46399999999999997	0.28800000000000003	1.9	12.3	7.2	8.7	0.8	0.3	12.1	22.4	2.0	0.9	2.9	0.067	-0.1	-2.8	-2.9	-0.5	BRK	4.6	10.4	0.445	1.8	4.8	0.36700000000000005	2.9	5.6	0.512	0.53	2.7	3.0	0.893	0.5	3.0	3.4	1.4	0.4	0.1	1.6	1.8	13.7	2017	20	20031443	58.7	17.1	0.6183	2	0.0	0.6185344827586192	41.6	tall
bojan bogdanovic	2017	0.12810093201754386	0.4131275747160379	152	bojan bogdanovic	2015	2018	G-F	80	216	18-Apr-89		W	55	SF	28	80	2464	13.9	0.605	0.45299999999999996	0.24100000000000002	1.4	10.9	6.2	7.1	1.1	0.3	10.1	19.0	3.8	1.6	5.4	0.105	1.1	-1.9	-0.7	0.8	IND	5.1	10.7	0.474	1.9	4.8	0.402	3.1	5.8	0.534	0.565	2.2	2.6	0.868	0.4	3.0	3.4	1.5	0.7	0.1	1.3	1.6	14.3	2018	48	1968768	77.4	14.9	0.2283	3	0.0	1.6185344827586192	62.50000000000001	tall
bradley beal	2015	0.13236998600232805	0.4097843857532872	582	bradley beal	2013	2018	G	77	207	28-Jun-93	University of Florida	B	42	SG	22	55	1708	15.5	0.547	0.33899999999999997	0.22	2.6	9.8	6.2	15.6	1.5	0.5	11.3	25.3	1.4	1.3	2.7	0.076	1.0	-1.6	-0.6	0.6	WAS	6.5	14.5	0.449	1.9	4.9	0.387	4.6	9.6	0.48100000000000004	0.515	2.5	3.2	0.767	0.7	2.7	3.4	2.9	1.0	0.2	2.0	2.1	17.4	2016	41	6011752	55.1	25.4	0.3622	3	4.381465517241381	0.0	29.700000000000003	medium
bradley beal	2016	0.13236998600232805	0.4097843857532872	582	bradley beal	2013	2018	G	77	207	28-Jun-93	University of Florida	B	36	SG	23	77	2684	20.1	0.604	0.418	0.259	2.2	7.8	5.0	16.2	1.5	0.7	9.6	26.5	6.9	1.6	8.5	0.152	4.5	-2.3	2.2	2.8	WAS	8.3	17.2	0.48200000000000004	2.9	7.2	0.40399999999999997	5.4	10.0	0.5379999999999999	0.5660000000000001	3.7	4.4	0.825	0.7	2.4	3.1	3.5	1.1	0.3	2.0	2.2	23.1	2017	49	6011752	55.1	25.4	0.3622	4	3.381465517241381	0.0	29.700000000000003	medium
bradley beal	2017	0.10715017807256859	0.40733209782159174	1213	bradley beal	2013	2018	G	77	207	28-Jun-93	University of Florida	B	37	SG	24	82	2977	18.4	0.564	0.35700000000000004	0.249	2.3	11.5	6.9	21.0	1.6	1.1	11.5	27.6	4.4	2.5	6.9	0.11199999999999999	2.7	-1.0	1.7	2.7	WAS	8.3	18.1	0.46	2.4	6.5	0.375	5.9	11.6	0.507	0.527	3.6	4.5	0.7909999999999999	0.7	3.7	4.4	4.5	1.2	0.4	2.6	2.0	22.6	2018	43	6011752	55.1	25.4	0.3622	5	2.381465517241381	0.0	29.700000000000003	medium
brandon ingram	2016	0.08779042102342104	0.45342791565174645	135	brandon ingram	2017	2018	F	81	190	2-Sep-97	Duke University	B	214	SF	19	79	2279	8.5	0.474	0.273	0.312	2.8	12.7	7.6	10.5	1.1	1.3	12.9	16.8	-1.0	0.7	-0.3	-0.006999999999999999	-3.1	-0.7	-3.8	-1.1	LAL	3.5	8.7	0.402	0.7	2.4	0.294	2.8	6.3	0.44299999999999995	0.442	1.7	2.7	0.621	0.8	3.2	4.0	2.1	0.6	0.5	1.5	2.0	9.4	2017	26	13189366	55.0	6.7	0.4802	0	7.381465517241381	0.0	48.3	tall
brandon ingram	2017	0.1229503527741373	0.4423281218812815	218	brandon ingram	2017	2018	F	81	190	2-Sep-97	Duke University	B	238	SF	20	59	1975	13.8	0.536	0.138	0.371	3.1	13.8	8.5	17.7	1.1	1.8	14.4	22.2	1.0	1.8	2.8	0.068	-1.6	0.3	-1.3	0.4	LAL	6.1	12.9	0.47	0.7	1.8	0.39	5.4	11.1	0.483	0.49700000000000005	3.3	4.8	0.6809999999999999	1.0	4.4	5.3	3.9	0.8	0.7	2.5	2.8	16.1	2018	42	13189366	55.0	6.7	0.4802	1	6.381465517241381	0.0	48.3	tall
