fuzzy_name	year	compound_mean_mean	compound_mean_std	user_count	Player_FO	Tm	position	DYAR	DVOA	TD	z_DYAR	z_DVOA	z_TD	player_join	Player	level_1	start_year	end_year	url	height	weight	birth_date	race	salary	standard_salary	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	experience	youth	oldness	rookie	white_black_diff	height_dummies
antonio gates	2016	0.23730833333333332	0.3373466736562706	48	A.Gates	SDG	te	4	-6.6	7	-0.37921294993401583	-0.31698588431542674	1.707675944463764	a gates	antonio gates	13.0	2003.0	2018.0	/players/G/GateAn00.htm	76.0	255.0	June 18, 1980	B	5500000.0	15.520258650202699	5.0	3253356.0	71.0	5.0	0.17835795150699998	13.0	0.0	8.411971830985916	False	66.0	tall
antonio gates	2017	0.30261818181818184	0.2602935295663166	33	A.Gates	LAC	te	13	-3.2	3	-0.27697571994494313	-0.20715197041881367	-0.11680594345120147	a gates	antonio gates	14.0	2003.0	2018.0	/players/G/GateAn00.htm	76.0	255.0	June 18, 1980	B	5437500.0	15.508829954379074	9.0	13189366.0	55.0	6.7	0.4802	14.0	0.0	9.411971830985916	False	48.3	tall
arian foster	2013	0.21309444444444448	0.431023410616336	57	A.Foster	HOU	rb	99	11.4	1	0.3476835130583256	0.9900234335004916	-1.5352803723432604	a foster	arian foster	4.0	2009.0	2016.0	/players/F/FostAr00.htm	73.0	227.0	August 24, 1986	B		14.863362723999122	2.0	6482592.0	65.7	17.2	0.124	4.0	0.588028169014085	0.0	False	48.5	tall
arian foster	2014	0.09609622641509435	0.4867420699690894	53	A.Foster	HOU	rb	167	7.5	8	0.8471889395106553	0.7650771654550764	0.784334187739735	a foster	arian foster	5.0	2009.0	2016.0	/players/F/FostAr00.htm	73.0	227.0	August 24, 1986	B	8300000.0	15.931766072766829	9.0	6482592.0	65.7	17.2	0.124	5.0	0.0	0.41197183098591506	False	48.5	tall
austin davis	2014	0.14035761648745518	0.4029927333957405	93	A.Davis	STL	qb	47	-8.8	12	-0.4953424896119377	-0.33896810856198706	-0.5267502225970764	a davis	austin davis	1.0	2012.0	2017.0	/players/D/DaviAu00.htm	74.0	221.0	June 2, 1989	W	570000.0	13.253391639810731	6.0	2803449.0	76.3	18.3	0.4	2.0	2.588028169014085	0.0	False	58.0	tall
austin hooper	2016	0.41821428571428576	0.386258567955044	14	A.Hooper	ATL	te	106	46.8	3	0.7882851872644109	2.1502008274476103	-0.18516968072498646	a hooper	austin hooper	0.0	2016.0	2018.0	/players/H/HoopAu00.htm	76.0	254.0	November 4, 1994	W	643357.0	13.37445505910108	11.0	5612777.0	55.1	33.5	0.4212	0.0	4.588028169014085	0.0	True	21.6	tall
austin hooper	2017	0.08170263157894737	0.4408680107575925	19	A.Hooper	ATL	te	71	9.4	3	0.5033044510999539	0.4515113457174048	-0.11680594345120147	a hooper	austin hooper	1.0	2016.0	2018.0	/players/H/HoopAu00.htm	76.0	254.0	November 4, 1994	W	733357.0	13.505387901866953	10.0	5612777.0	55.1	33.5	0.4212	1.0	3.588028169014085	0.0	True	21.6	tall
ben roethlisberger	2013	0.04130466338259441	0.46404441137244606	203	B.Roethlisberger	PIT	qb	724	6.6	28	0.6372270696975548	0.4802531930252949	0.9597449515310821	b roethlisberger	ben roethlisberger	9.0	2004.0	2018.0	/players/R/RoetBe00.htm	77.0	240.0	March 2, 1982	W		14.863362723999122	8.0	2354926.0	87.1	8.2	0.164075606407	9.0	0.0	4.411971830985915	False	78.89999999999999	tall
ben roethlisberger	2014	0.08172386156648444	0.44911157441497573	183	B.Roethlisberger	PIT	qb	1572	26.8	32	2.163230622926938	1.5778537154506356	1.2910544671496966	b roethlisberger	ben roethlisberger	10.0	2004.0	2018.0	/players/R/RoetBe00.htm	77.0	240.0	March 2, 1982	W	18895000.0	16.754407894765727	11.0	2354926.0	87.1	8.2	0.164075606407	10.0	0.0	5.411971830985915	False	78.89999999999999	tall
ben roethlisberger	2015	0.08458259083728281	0.44200968815416775	211	B.Roethlisberger	PIT	qb	1114	22.1	21	1.3965166687821409	1.459992995805336	-0.010534165029391009	b roethlisberger	ben roethlisberger	11.0	2004.0	2018.0	/players/R/RoetBe00.htm	77.0	240.0	March 2, 1982	W	17245000.0	16.66303280435308	10.0	2354926.0	87.1	8.2	0.164075606407	11.0	0.0	6.411971830985915	False	78.89999999999999	tall
ben roethlisberger	2016	0.06363116477272729	0.44126298327826635	176	B.Roethlisberger	PIT	qb	807	12.1	29	0.56387884534698	0.5579938635073846	0.8423367213864952	b roethlisberger	ben roethlisberger	12.0	2004.0	2018.0	/players/R/RoetBe00.htm	77.0	240.0	March 2, 1982	W	23950000.0	16.991478881821195	11.0	2354926.0	87.1	8.2	0.164075606407	12.0	0.0	7.411971830985915	False	78.89999999999999	tall
ben roethlisberger	2017	0.05264206248104339	0.46641499041066004	157	B.Roethlisberger	PIT	qb	1270	21.8	28	1.3974825928572698	1.1244728526113634	1.0631179521670115	b roethlisberger	ben roethlisberger	13.0	2004.0	2018.0	/players/R/RoetBe00.htm	77.0	240.0	March 2, 1982	W	18200000.0	16.716932152047026	13.0	2354926.0	87.1	8.2	0.164075606407	13.0	0.0	8.411971830985916	False	78.89999999999999	tall
ben tate	2013	0.11136022727272729	0.398057765262774	44	B.Tate	HOU	rb	50	-2.0	4	-0.10882454314083276	-0.03888210844440872	-0.5601698655847032	b tate	ben tate	2.0	2011.0	2014.0	/players/T/TateBe00.htm	71.0	214.0	August 21, 1988	B		14.863362723999122	2.0	6482592.0	65.7	17.2	0.124	2.0	2.588028169014085	0.0	False	48.5	short
ben watson	2013	0.24147333333333335	0.48667222684364514	15	B.Watson	NOP	te	22	2.5	2	-0.33672301311722064	-0.06818729528588421	-0.6868428187429105	b watson	ben watson	9.0	2004.0	2018.0	/players/W/WatsBe00.htm	75.0	251.0	December 18, 1980	B		14.863362723999122	11.0	1250247.0	58.2	34.9	0.66	9.0	0.0	4.411971830985915	False	23.300000000000004	tall
ben watson	2015	0.33231764705882355	0.3426939619312217	17	B.Watson	NOP	te	87	4.9	6	0.5732150839832907	0.2637786528965509	0.8573557597633803	b watson	ben watson	11.0	2004.0	2018.0	/players/W/WatsBe00.htm	75.0	251.0	December 18, 1980	B		14.863362723999122	7.0	1250247.0	58.2	34.9	0.66	11.0	0.0	6.411971830985915	False	23.300000000000004	tall
ben watson	2017	0.17914999999999998	0.4980397275700958	22	B.Watson	BAL	te	-1	-7.5	4	-0.4653192095075045	-0.4319338957668882	0.3087014219781755	b watson	ben watson	12.0	2004.0	2018.0	/players/W/WatsBe00.htm	75.0	251.0	December 18, 1980	B		14.863362723999122	9.0	2780873.0	61.3	29.0	0.174403089993	13.0	0.0	8.411971830985916	False	32.3	tall
benjarvus green-ellis	2013	-0.09404545454545454	0.4750157184002154	11	B.Green-Ellis	CIN	rb	-27	-11.4	7	-0.8261943457395101	-0.7606516677191895	0.4149406411738541	b green-ellis	benjarvus green-ellis	5.0	2008.0	2013.0	/players/G/GreeBe00.htm	71.0	215.0	July 2, 1985	B		14.863362723999122	11.0	2146410.0	82.3	12.2	0.095227848102	5.0	0.0	0.41197183098591506	False	70.1	short
bernard pierce	2013	0.11487352941176472	0.45806924425982226	17	B.Pierce	BAL	rb	-131	-29.3	2	-1.7951094037948665	-2.1350851901679744	-1.2102435367570743	b pierce	bernard pierce	1.0	2012.0	2015.0	/players/P/PierBe00.htm	72.0	222.0	May 10, 1991	B		14.863362723999122	8.0	2780873.0	61.3	29.0	0.174403089993	1.0	3.588028169014085	0.0	True	32.3	short
blaine gabbert	2015	0.10160497312409807	0.43009585906105396	440	B.Gabbert	SF	qb	-85	-15.6	10	-0.9388900327099474	-0.9365052741980332	-1.0823854567699196	b gabbert	blaine gabbert	4.0	2011.0	2018.0	/players/G/GabbBl00.htm	76.0	235.0	October 15, 1989	W	1750000.0	14.375126345899696	5.0	4577530.0	52.1	7.6	0.7608918819033	4.0	0.588028169014085	0.0	False	44.5	tall
blake bortles	2014	0.13847519922084572	0.3981869613479869	433	B.Bortles	JAC	qb	-955	-40.7	11	-2.2421557740473164	-2.056569686820489	-0.6176404570844151	b bortles	blake bortles	0.0	2014.0	2018.0	/players/B/BortBl00.htm	77.0	236.0	April 28, 1992	W	3755420.0	15.138710687791045	3.0	1424097.0	70.4	21.4	-0.015006974021	0.0	4.588028169014085	0.0	True	49.00000000000001	tall
blake bortles	2015	0.1705758239313051	0.39597012041963564	488	B.Bortles	JAC	qb	54	-9.9	35	-0.6681464701516486	-0.5741699919959324	1.3536402062767363	b bortles	blake bortles	1.0	2014.0	2018.0	/players/B/BortBl00.htm	77.0	236.0	April 28, 1992	W	4694275.0	15.36185423910525	5.0	1424097.0	70.4	21.4	-0.015006974021	1.0	3.588028169014085	0.0	True	49.00000000000001	tall
blake bortles	2016	0.034539838529608964	0.4195134221413084	553	B.Bortles	JAC	qb	52	-10.0	23	-0.6261869246157739	-0.4826529199114506	0.1814263707601683	b bortles	blake bortles	2.0	2014.0	2018.0	/players/B/BortBl00.htm	77.0	236.0	April 28, 1992	W	5633130.0	15.544175795899207	3.0	1424097.0	70.4	21.4	-0.015006974021	2.0	2.588028169014085	0.0	False	49.00000000000001	tall
blake bortles	2017	0.10597263892687027	0.39568635256408596	1366	B.Bortles	JAC	qb	408	0.3	21	-0.020110367485135932	-0.02583413704340969	0.21745594476143426	b bortles	blake bortles	3.0	2014.0	2018.0	/players/B/BortBl00.htm	77.0	236.0	April 28, 1992	W	6571985.0	15.698326475726464	10.0	1424097.0	70.4	21.4	-0.015006974021	3.0	1.588028169014085	0.0	False	49.00000000000001	tall
branden oliver	2014	-0.02805000000000001	0.4788678321050601	17	B.Oliver	SDG	rb	20	-5.5	3	-0.5010188365837184	-0.4002583535895768	-0.7916644137933774	b oliver	branden oliver	0.0	2014.0	2017.0	/players/O/OlivBr01.htm	68.0	208.0	May 7, 1991	B	420000.0	12.948009990259552	9.0	3253356.0	71.0	5.0	0.17835795150699998	0.0	4.588028169014085	0.0	True	66.0	short
brandin cooks	2014	0.15691325536062373	0.46403831343036644	57	B.Cooks	NOP	wr	124	9.7	3	0.041787759667937616	0.5725612010504548	-0.544835862422086	b cooks	brandin cooks	0.0	2014.0	2018.0	/players/C/CookBr00.htm	70.0	183.0	September 25, 1993	B	1524264.0	14.237022228572883	7.0	1250247.0	58.2	34.9	0.66	0.0	4.588028169014085	0.0	True	23.300000000000004	short
brandin cooks	2015	0.10750327380952383	0.44871871548944936	56	B.Cooks	NOP	wr	192	7.1	9	0.5581572925048032	0.2981672867596612	1.1699913404226383	b cooks	brandin cooks	1.0	2014.0	2018.0	/players/C/CookBr00.htm	70.0	183.0	September 25, 1993	B	1905330.0	14.460165779887097	7.0	1250247.0	58.2	34.9	0.66	1.0	3.588028169014085	0.0	True	23.300000000000004	short
brandin cooks	2016	0.06441787280701754	0.43121699701027894	76	B.Cooks	NOP	wr	226	11.6	8	0.938528300376424	0.7233410800522836	1.277007579806958	b cooks	brandin cooks	2.0	2014.0	2018.0	/players/C/CookBr00.htm	70.0	183.0	September 25, 1993	B	2286396.0	14.642487336681054	7.0	1250247.0	58.2	34.9	0.66	2.0	2.588028169014085	0.0	False	23.300000000000004	short
brandin cooks	2017	0.1069644362017804	0.39953686663908966	337	B.Cooks	BOS	wr	258	14.9	7	1.2483189091589104	0.8830349501464165	1.0185324718074298	b cooks	brandin cooks	3.0	2014.0	2018.0	/players/C/CookBr00.htm	70.0	183.0	September 25, 1993	B	1563198.0	14.262244280843019	13.0	4728844.0	77.3	8.0	0.3815	3.0	1.588028169014085	0.0	False	69.3	short
brandon lafell	2013	0.14529512195121952	0.42037326089513566	41	B.LaFell	CHO	wr	44	-6.2	5	-0.5237111826457871	-0.4435047246835328	0.13851986980959355	b lafell	brandon lafell	3.0	2010.0	2018.0	/players/L/LaFeBr00.htm	75.0	210.0	November 4, 1986	B		14.863362723999122	12.0	2381152.0	68.4	22.2	0.2987	3.0	1.588028169014085	0.0	False	46.2	tall
brandon lafell	2014	0.0893273970037453	0.44285055666857165	89	B.LaFell	BOS	wr	174	5.7	7	0.38737094323358107	0.3122040888518943	0.604272501959041	b lafell	brandon lafell	4.0	2010.0	2018.0	/players/L/LaFeBr00.htm	75.0	210.0	November 4, 1986	B	2000000.0	14.50865773852422	12.0	4728844.0	77.3	8.0	0.3815	4.0	0.588028169014085	0.0	False	69.3	tall
brandon lafell	2015	0.07978099074074071	0.40318758179050795	180	B.LaFell	BOS	wr	-43	-20.1	0	-1.3083009746297567	-1.4981236179960973	-1.5810693789495114	b lafell	brandon lafell	5.0	2010.0	2018.0	/players/L/LaFeBr00.htm	75.0	210.0	November 4, 1986	B	3500000.0	15.068273526459642	12.0	4728844.0	77.3	8.0	0.3815	5.0	0.0	0.41197183098591506	False	69.3	tall
brandon lafell	2016	0.207745	0.4228064303419018	40	B.LaFell	CIN	wr	202	10.8	6	0.7473826972664472	0.6720441645299037	0.5538828056994035	b lafell	brandon lafell	6.0	2010.0	2018.0	/players/L/LaFeBr00.htm	75.0	210.0	November 4, 1986	B	2437500.0	14.706483481854141	6.0	2146410.0	82.3	12.2	0.095227848102	6.0	0.0	1.411971830985915	False	70.1	tall
brandon lafell	2017	0.38369705882352945	0.2626306368211044	17	B.LaFell	CIN	wr	-30	-16.9	3	-1.2012423919065225	-1.2163512809762644	-0.4474724248526367	b lafell	brandon lafell	7.0	2010.0	2018.0	/players/L/LaFeBr00.htm	75.0	210.0	November 4, 1986	B	5000000.0	15.424948470398377	7.0	2146410.0	82.3	12.2	0.095227848102	7.0	0.0	2.411971830985915	False	70.1	tall
brandon marshall	2013	0.12983486394557825	0.4450589408916524	147	B.Marshall	CHI	wr	284	9.5	12	1.3067356693200705	0.5415191294155431	2.320207819310691	b marshall	brandon marshall	7.0	2006.0	2018.0	/players/M/MarsBr00.htm	77.0	232.0	March 23, 1984	B		14.863362723999122	8.0	9528396.0	66.3	16.9	0.5296	7.0	0.0	2.411971830985915	False	49.4	tall
brandon marshall	2014	0.08175288640595908	0.4644887865730546	179	B.Marshall	CHI	wr	78	-3.3	8	-0.27614876921245435	-0.27359941359486706	0.8915495930543228	b marshall	brandon marshall	8.0	2006.0	2018.0	/players/M/MarsBr00.htm	77.0	232.0	March 23, 1984	B	9375000.0	16.05355712982075	5.0	9528396.0	66.3	16.9	0.5296	8.0	0.0	3.411971830985915	False	49.4	tall
brandon marshall	2015	0.16680717338217346	0.4038296328520142	182	B.Marshall	NYJ	wr	303	9.3	14	1.4397609846407016	0.4434555217031417	2.6983584067405	b marshall	brandon marshall	9.0	2006.0	2018.0	/players/M/MarsBr00.htm	77.0	232.0	March 23, 1984	B	9000000.0	16.012735135300492	10.0	20031443.0	58.7	17.1	0.6183	9.0	0.0	4.411971830985915	False	41.6	tall
brandon marshall	2016	0.052084966216216264	0.4727968281715524	148	B.Marshall	NYJ	wr	-35	-16.1	3	-1.1401801334445734	-1.0528146199101236	-0.5308043554619281	b marshall	brandon marshall	10.0	2006.0	2018.0	/players/M/MarsBr00.htm	77.0	232.0	March 23, 1984	B	9500000.0	16.06680235657077	5.0	20031443.0	58.7	17.1	0.6183	10.0	0.0	5.411971830985915	False	41.6	tall
brandon myers	2013	0.10515312500000001	0.531837667422667	16	B.Myers	NYG	te	7	-5.9	4	-0.5584038264000725	-0.5926296166588253	-0.03815793437460602	b myers	brandon myers	4.0	2009.0	2016.0	/players/M/MyerBr00.htm	76.0	250.0	September 4, 1985	W		14.863362723999122	7.0	20031443.0	58.7	17.1	0.6183	4.0	0.588028169014085	0.0	False	41.6	tall
brandon pettigrew	2013	0.024701933124346914	0.41616417212680157	58	B.Pettigrew	DET	te	-37	-16.6	2	-1.2086675453631046	-1.2606692403124526	-0.6868428187429105	b pettigrew	brandon pettigrew	4.0	2009.0	2015.0	/players/P/PettBr00.htm	77.0	257.0	February 23, 1985	B		14.863362723999122	7.0	4296731.0	69.9	22.4	0.3726	4.0	0.588028169014085	0.0	False	47.50000000000001	tall
brandon weeden	2013	0.0670753625472541	0.3939967692576773	526	B.Weeden	CLE	qb	-443	-36.1	9	-1.2321645601089974	-1.6808861755885325	-0.7973898098373873	b weeden	brandon weeden	1.0	2012.0	2015.0	/players/W/WeedBr00.htm	75.0	227.0	October 14, 1983	W		14.863362723999122	4.0	2061630.0	74.0	20.0	0.3499	1.0	3.588028169014085	0.0	True	54.0	tall
brent celek	2014	0.17191499999999998	0.477624777210684	10	B.Celek	PHI	te	-49	-20.8	1	-0.9857364400238284	-1.0630619731450652	-0.8232716763999511	b celek	brent celek	7.0	2007.0	2017.0	/players/C/CeleBr00.htm	76.0	261.0	January 25, 1985	W	4075000.0	15.2203813046571	10.0	6047721.0	67.5	20.9	0.6691	7.0	0.0	2.411971830985915	False	46.6	tall
breshad perriman	2016	0.18355350000000006	0.3805060273975249	45	B.Perriman	BAL	wr	21	-8.7	3	-0.6941737261879609	-0.5783181513281085	-0.5308043554619281	b perriman	breshad perriman	0.0	2016.0	2017.0	/players/P/PerrBr02.htm	74.0	211.0	September 10, 1993	B	1978481.0	14.49783993652673	8.0	2780873.0	61.3	29.0	0.174403089993	0.0	4.588028169014085	0.0	True	32.3	tall
brett hundley	2017	0.10091783343868521	0.42177861347004886	452	B.Hundley	GB	qb	-396	-28.3	9	-1.3423200427929018	-1.556009946537666	-1.2322503536481269	b hundley	brett hundley	1.0	2016.0	2017.0	/players/H/HundBr00.htm	75.0	226.0	June 15, 1993	B	670908.0	13.416387297760705	7.0	314555.0	88.0	1.9	-0.108504513832	1.0	3.588028169014085	0.0	True	86.1	tall
brian hartline	2013	0.2636982352941177	0.414195015205439	34	B.Hartline	MIA	wr	123	-0.7	4	0.07881090612630773	-0.09843267388449344	-0.17314983726199182	b hartline	brian hartline	4.0	2009.0	2015.0	/players/H/HartBr00.htm	74.0	180.0	November 22, 1986	W		14.863362723999122	8.0	5926955.0	71.1	21.4	0.2956	4.0	0.588028169014085	0.0	False	49.699999999999996	tall
brian hartline	2014	0.16365160256410258	0.34118868546450326	26	B.Hartline	MIA	wr	77	2.6	2	-0.2830604328837672	0.11042732689800984	-0.8321129535173677	b hartline	brian hartline	5.0	2009.0	2015.0	/players/H/HartBr00.htm	74.0	180.0	November 22, 1986	W	6210000.0	15.641671453909659	8.0	5926955.0	71.1	21.4	0.2956	5.0	0.0	0.41197183098591506	False	49.699999999999996	tall
brian hartline	2015	0.15541	0.4636484215197737	10	B.Hartline	CLE	wr	21	-9.2	2	-0.7999889359207702	-0.7782864539579439	-0.9697225524223668	b hartline	brian hartline	6.0	2009.0	2015.0	/players/H/HartBr00.htm	74.0	180.0	November 22, 1986	W		14.863362723999122	3.0	2061630.0	74.0	20.0	0.3499	6.0	0.0	1.411971830985915	False	54.0	tall
brian hoyer	2013	0.0972265264893837	0.4247583567392023	427	B.Hoyer	CLE	qb	5	-10.4	5	-0.5145232146476988	-0.38015358136428506	-1.167312917493907	b hoyer	brian hoyer	4.0	2009.0	2018.0	/players/H/HoyeBr00.htm	74.0	216.0	October 13, 1985	W		14.863362723999122	4.0	2061630.0	74.0	20.0	0.3499	4.0	0.588028169014085	0.0	False	54.0	tall
brian hoyer	2014	0.05982916163420743	0.4231113236706078	578	B.Hoyer	CLE	qb	166	-5.3	12	-0.2878866205023468	-0.1505165247405213	-0.5267502225970764	b hoyer	brian hoyer	5.0	2009.0	2018.0	/players/H/HoyeBr00.htm	74.0	216.0	October 13, 1985	W	1250000.0	14.038654109278484	7.0	2061630.0	74.0	20.0	0.3499	5.0	0.0	0.41197183098591506	False	54.0	tall
brian hoyer	2015	0.026972626963861424	0.43061830638584064	482	B.Hoyer	HOU	qb	201	-3.0	19	-0.3818205442806419	-0.13555359775128392	-0.20541621807312346	b hoyer	brian hoyer	6.0	2009.0	2018.0	/players/H/HoyeBr00.htm	74.0	216.0	October 13, 1985	W	5218750.0	15.467768467581305	9.0	6482592.0	65.7	17.2	0.124	6.0	0.0	1.411971830985915	False	48.5	tall
brian hoyer	2016	0.03823039130140689	0.43406291824951804	352	B.Hoyer	CHI	qb	404	19.4	6	-0.07134831398413237	0.9017369186638324	-1.6911529560144245	b hoyer	brian hoyer	7.0	2009.0	2018.0	/players/H/HoyeBr00.htm	74.0	216.0	October 13, 1985	W		14.863362723999122	3.0	9528396.0	66.3	16.9	0.5296	7.0	0.0	2.411971830985915	False	49.4	tall
brian quick	2016	0.09659752991452979	0.4256498743379055	975	B.Quick	LAR	wr	-28	-17.1	3	-1.0844293325374967	-1.1169357643130986	-0.5308043554619281	b quick	brian quick	4.0	2012.0	2018.0	/players/Q/QuicBr00.htm	75.0	215.0	June 5, 1989	B	1703125.0	14.347975356833745	4.0	13189366.0	55.0	6.7	0.4802	4.0	0.588028169014085	0.0	False	48.3	tall
brock osweiler	2015	0.14595542635658912	0.39153334288405783	215	B.Osweiler	DEN	qb	153	-3.2	10	-0.475314724156889	-0.14826711642504187	-1.0823854567699196	b osweiler	brock osweiler	3.0	2012.0	2018.0	/players/O/OsweBr00.htm	79.0	240.0	November 22, 1990	W	1118944.0	13.927895941359033	12.0	2752056.0	81.9	5.6	0.5638	3.0	1.588028169014085	0.0	False	76.30000000000001	tall
brock osweiler	2016	0.05611571923743494	0.423385822161178	577	B.Osweiler	HOU	qb	-558	-26.8	15	-1.5876970169035616	-1.2737328276687554	-0.6997874300749342	b osweiler	brock osweiler	4.0	2012.0	2018.0	/players/O/OsweBr00.htm	79.0	240.0	November 22, 1990	W	12000000.0	16.300417207752275	9.0	6482592.0	65.7	17.2	0.124	4.0	0.588028169014085	0.0	False	48.5	tall
c.j. anderson	2014	0.16528076923076923	0.4040364221396192	26	C.J.Anderson	DEN	rb	196	17.5	8	1.1131619021415182	1.6614891031817332	0.784334187739735	c j anderson	c.j. anderson	1.0	2013.0	2018.0	/players/A/AndeC.00.htm	68.0	225.0	February 10, 1991	B	499166.0	13.120693984743474	12.0	2752056.0	81.9	5.6	0.5638	1.0	3.588028169014085	0.0	True	76.30000000000001	short
c.j. anderson	2015	0.09830740740740744	0.4192316228808847	54	C.J.Anderson	DEN	rb	34	-3.2	5	-0.4066588592695539	-0.33702894697702085	0.11263862426146615	c j anderson	c.j. anderson	2.0	2013.0	2018.0	/players/A/AndeC.00.htm	68.0	225.0	February 10, 1991	B	589167.0	13.286464953855456	12.0	2752056.0	81.9	5.6	0.5638	2.0	2.588028169014085	0.0	False	76.30000000000001	short
c.j. anderson	2016	0.13927608695652174	0.48460022605697506	46	C.J.Anderson	DEN	rb	-23	-13.5	4	-0.8237113496813355	-0.864464935101473	-0.6334864735710375	c j anderson	c.j. anderson	3.0	2013.0	2018.0	/players/A/AndeC.00.htm	68.0	225.0	February 10, 1991	B		14.863362723999122	9.0	2752056.0	81.9	5.6	0.5638	3.0	1.588028169014085	0.0	False	76.30000000000001	short
c.j. anderson	2017	0.06599607843137256	0.5072364619693251	34	C.J.Anderson	DEN	rb	16	-6.9	3	-0.4951354464287235	-0.4724271719799653	-0.5944020871572545	c j anderson	c.j. anderson	4.0	2013.0	2018.0	/players/A/AndeC.00.htm	68.0	225.0	February 10, 1991	B	3000000.0	14.914122846632385	5.0	2752056.0	81.9	5.6	0.5638	4.0	0.588028169014085	0.0	False	76.30000000000001	short
c.j. beathard	2017	0.05361630116959064	0.41460809373947966	114	C.J.Beathard	SF	qb	-176	-23.1	4	-0.9805213754201302	-1.2777961629932555	-1.836294644652111	c j beathard	c.j. beathard	0.0	2017.0	2018.0	/players/B/BeatC.00.htm	74.0	215.0	November 16, 1993	W	641572.0	13.371676693684394	6.0	4577530.0	52.1	7.6	0.7608918819033	0.0	4.588028169014085	0.0	True	44.5	tall
c.j. spiller	2013	0.09345060101710587	0.4555055697199766	103	C.J.Spiller	BUF	rb	-70	-17.8	2	-1.2268034562816286	-1.2520692399913809	-1.2102435367570743	c j spiller	c.j. spiller	3.0	2010.0	2017.0	/players/S/SpilC.00.htm	71.0	194.0	August 5, 1987	B		14.863362723999122	6.0	1135503.0	80.2	12.2	0.047614077568	3.0	1.588028169014085	0.0	False	68.0	short
calvin johnson	2013	0.1643095283018868	0.44520881611096896	212	C.Johnson	DET	wr	347	14.9	12	1.7872279679611085	0.8803171429273272	2.320207819310691	c johnson	calvin johnson	6.0	2007.0	2015.0	/players/J/JohnCa00.htm	77.0	237.0	September 29, 1985	B		14.863362723999122	7.0	4296731.0	69.9	22.4	0.3726	6.0	0.0	1.411971830985915	False	47.50000000000001	tall
calvin johnson	2014	0.1807980461393598	0.3938405983415573	177	C.Johnson	DET	wr	231	10.2	8	0.7813357724984146	0.6051058400752749	0.8915495930543228	c johnson	calvin johnson	7.0	2007.0	2015.0	/players/J/JohnCa00.htm	77.0	237.0	September 29, 1985	B	13058000.0	16.384911530728715	11.0	4296731.0	69.9	22.4	0.3726	7.0	0.0	2.411971830985915	False	47.50000000000001	tall
calvin johnson	2015	0.0920217043314501	0.45048239514264954	177	C.Johnson	DET	wr	319	14.0	9	1.5668389943179484	0.75384402362785	1.1699913404226383	c johnson	calvin johnson	8.0	2007.0	2015.0	/players/J/JohnCa00.htm	77.0	237.0	September 29, 1985	B	20558000.0	16.838760717555004	7.0	4296731.0	69.9	22.4	0.3726	8.0	0.0	3.411971830985915	False	47.50000000000001	tall
